experiment,fold,class,precision,recall,f1_score
drive_global_total_kfold,4,3,0.8666666666666667,0.9285714285714286,0.896551724137931
drive_global_total_kfold,4,4,0.8507462686567164,0.9047619047619048,0.8769230769230769
drive_global_total_kfold,4,5,0.8333333333333334,0.16129032258064516,0.27027027027027023
drive_global_total_kfold,4,6,0.8411214953271028,0.994475138121547,0.9113924050632912
drive_global_arm_kfold,0,0,0.9595141700404858,0.8876404494382022,0.9221789883268481
drive_global_arm_kfold,0,1,0.9130434782608695,0.875,0.8936170212765957
drive_global_arm_kfold,0,2,0.9090909090909091,0.9375,0.923076923076923
drive_global_arm_kfold,0,3,0.8617021276595744,0.9204545454545454,0.8901098901098901
drive_global_arm_kfold,0,4,0.9655172413793104,0.8235294117647058,0.888888888888889
drive_global_arm_kfold,0,5,0.8666666666666667,1.0,0.9285714285714286
drive_global_arm_kfold,0,6,0.9066666666666666,0.9855072463768116,0.9444444444444444
drive_global_arm_kfold,1,0,0.9302325581395349,0.9056603773584906,0.9177820267686424
drive_global_arm_kfold,1,1,0.5121951219512195,0.7241379310344828,0.6000000000000001
drive_global_arm_kfold,1,2,0.8495575221238938,0.8347826086956521,0.8421052631578947
drive_global_arm_kfold,1,3,0.8941176470588236,0.8260869565217391,0.8587570621468926
drive_global_arm_kfold,1,4,0.8245614035087719,0.8103448275862069,0.8173913043478261
drive_global_arm_kfold,1,5,0.0,0.0,0.0
drive_global_arm_kfold,1,6,0.8288288288288288,0.9633507853403142,0.8910411622276028
drive_global_arm_kfold,2,0,0.896774193548387,0.9235880398671097,0.9099836333878887
drive_global_arm_kfold,2,1,0.7727272727272727,0.4857142857142857,0.5964912280701754
drive_global_arm_kfold,2,2,0.7857142857142857,0.8953488372093024,0.8369565217391304
drive_global_arm_kfold,2,3,0.925531914893617,0.9456521739130435,0.935483870967742
drive_global_arm_kfold,2,4,0.8958333333333334,0.86,0.8775510204081632
drive_global_arm_kfold,2,5,0.7692307692307693,0.6451612903225806,0.7017543859649122
drive_global_arm_kfold,2,6,0.9213483146067416,0.9060773480662984,0.913649025069638
drive_global_arm_kfold,3,0,0.8660130718954249,0.9330985915492958,0.8983050847457626
drive_global_arm_kfold,3,1,1.0,0.16216216216216217,0.27906976744186046
drive_global_arm_kfold,3,2,0.9493670886075949,0.8620689655172413,0.9036144578313253
drive_global_arm_kfold,3,3,0.7634408602150538,0.8658536585365854,0.8114285714285714
drive_global_arm_kfold,3,4,0.8604651162790697,0.5873015873015873,0.6981132075471699
drive_global_arm_kfold,3,5,0.5384615384615384,0.15555555555555556,0.24137931034482757
drive_global_arm_kfold,3,6,0.7330508474576272,0.9719101123595506,0.8357487922705314
drive_global_arm_kfold,4,0,0.7763975155279503,0.8960573476702509,0.831946755407654
drive_global_arm_kfold,4,1,0.0,0.0,0.0
drive_global_arm_kfold,4,2,0.7551020408163265,0.7628865979381443,0.7589743589743589
drive_global_arm_kfold,4,3,0.7238805970149254,0.9326923076923077,0.8151260504201682
drive_global_arm_kfold,4,4,0.9411764705882353,0.5161290322580645,0.6666666666666666
drive_global_arm_kfold,4,5,0.75,0.1875,0.3
drive_global_arm_kfold,4,6,0.8674033149171271,0.9022988505747126,0.8845070422535212
drive_global_leg_kfold,0,0,0.8360128617363344,0.9558823529411765,0.8919382504288165
drive_global_leg_kfold,0,1,0.9,0.2727272727272727,0.41860465116279066
drive_global_leg_kfold,0,2,0.8356164383561644,0.6161616161616161,0.7093023255813953
drive_global_leg_kfold,0,3,0.6952380952380952,0.8390804597701149,0.7604166666666666
drive_global_leg_kfold,0,4,0.8888888888888888,0.8571428571428571,0.8727272727272727
