experiment,fold,class,precision,recall,f1_score
drive_global_leg_kfold,1,4,0.8333333333333334,0.7843137254901961,0.8080808080808081
drive_global_leg_kfold,1,5,1.0,0.9047619047619048,0.9500000000000001
drive_global_leg_kfold,1,6,0.8871794871794871,0.8693467336683417,0.8781725888324873
drive_global_leg_kfold,2,0,0.8701754385964913,0.8581314878892734,0.8641114982578397
drive_global_leg_kfold,2,1,0.8214285714285714,0.7931034482758621,0.8070175438596492
drive_global_leg_kfold,2,2,0.8222222222222222,0.8809523809523809,0.8505747126436781
drive_global_leg_kfold,2,3,0.8426966292134831,0.8064516129032258,0.8241758241758241
drive_global_leg_kfold,2,4,0.9076923076923077,0.8805970149253731,0.8939393939393939
drive_global_leg_kfold,2,5,0.7837837837837838,0.8285714285714286,0.8055555555555555
drive_global_leg_kfold,2,6,0.8351648351648352,0.8491620111731844,0.8421052631578947
drive_global_leg_kfold,3,0,0.8884758364312267,0.8722627737226277,0.8802946593001841
drive_global_leg_kfold,3,1,0.6190476190476191,0.5,0.5531914893617021
drive_global_leg_kfold,3,2,0.9042553191489362,0.7798165137614679,0.8374384236453202
drive_global_leg_kfold,3,3,0.8333333333333334,0.9146341463414634,0.872093023255814
drive_global_leg_kfold,3,4,0.8793103448275862,0.7611940298507462,0.8160000000000001
drive_global_leg_kfold,3,5,0.8275862068965517,0.7741935483870968,0.7999999999999999
drive_global_leg_kfold,3,6,0.8093023255813954,0.93048128342246,0.8656716417910448
drive_global_leg_kfold,4,0,0.8622950819672132,0.9195804195804196,0.8900169204737733
drive_global_leg_kfold,4,1,0.9230769230769231,0.6,0.7272727272727274
drive_global_leg_kfold,4,2,0.8444444444444444,0.8444444444444444,0.8444444444444444
drive_global_leg_kfold,4,3,0.8024691358024691,0.7558139534883721,0.7784431137724551
