experiment,fold,class,precision,recall,f1_score
clear_global_leg_kfold,3,6,0.9252873563218391,0.92,0.9226361031518626
clear_global_leg_kfold,4,0,0.8904109589041096,0.8280254777070064,0.858085808580858
clear_global_leg_kfold,4,1,0.875,0.8260869565217391,0.8498402555910542
clear_global_leg_kfold,4,2,0.7474747474747475,0.8222222222222222,0.783068783068783
clear_global_leg_kfold,4,3,0.7894736842105263,0.7758620689655172,0.7826086956521741
clear_global_leg_kfold,4,4,0.8823529411764706,0.9146341463414634,0.8982035928143712
clear_global_leg_kfold,4,5,0.725,0.7631578947368421,0.7435897435897436
clear_global_leg_kfold,4,6,0.9035532994923858,0.9368421052631579,0.9198966408268734
drive_global_total_kfold,0,0,0.9659863945578231,0.9627118644067797,0.964346349745331
drive_global_total_kfold,0,1,0.9117647058823529,1.0,0.9538461538461539
drive_global_total_kfold,0,2,0.9770114942528736,0.9659090909090909,0.9714285714285714
drive_global_total_kfold,0,3,0.9595959595959596,0.9595959595959596,0.9595959595959596
drive_global_total_kfold,0,4,0.9464285714285714,0.8983050847457628,0.9217391304347826
drive_global_total_kfold,0,5,1.0,0.9666666666666667,0.983050847457627
drive_global_total_kfold,0,6,0.9548022598870056,0.9712643678160919,0.9629629629629629
drive_global_total_kfold,1,0,0.9560439560439561,0.9490909090909091,0.9525547445255476
drive_global_total_kfold,1,1,0.918918918918919,0.9444444444444444,0.9315068493150684
drive_global_total_kfold,1,2,0.925531914893617,0.9157894736842105,0.9206349206349206
drive_global_total_kfold,1,3,0.9361702127659575,0.88,0.9072164948453608
drive_global_total_kfold,1,4,0.921875,0.9076923076923077,0.9147286821705427
drive_global_total_kfold,1,5,0.8378378378378378,0.9117647058823529,0.8732394366197184
drive_global_total_kfold,1,6,0.943502824858757,0.9766081871345029,0.9597701149425287
drive_global_total_kfold,2,0,0.9375,0.9818181818181818,0.9591474245115452
drive_global_total_kfold,2,1,1.0,0.9629629629629629,0.9811320754716981
drive_global_total_kfold,2,2,0.93,0.93,0.93
drive_global_total_kfold,2,3,0.97,0.9603960396039604,0.9651741293532338
drive_global_total_kfold,2,4,0.9583333333333334,0.9019607843137255,0.9292929292929293
drive_global_total_kfold,2,5,1.0,0.8461538461538461,0.9166666666666666
drive_global_total_kfold,2,6,0.9635416666666666,0.9438775510204082,0.9536082474226804
drive_global_total_kfold,3,0,0.9440559440559441,0.9818181818181818,0.9625668449197861
drive_global_total_kfold,3,1,1.0,0.7692307692307693,0.8695652173913044
drive_global_total_kfold,3,2,0.9534883720930233,0.9111111111111111,0.9318181818181819
drive_global_total_kfold,3,3,0.9753086419753086,0.9518072289156626,0.9634146341463414
drive_global_total_kfold,3,4,0.9555555555555556,0.9555555555555556,0.9555555555555556
drive_global_total_kfold,3,5,0.9411764705882353,0.9411764705882353,0.9411764705882353
drive_global_total_kfold,3,6,0.9642857142857143,0.968609865470852,0.9664429530201342
drive_global_total_kfold,4,0,0.9781021897810219,0.9710144927536232,0.9745454545454545
drive_global_total_kfold,4,1,0.875,0.8235294117647058,0.8484848484848485
drive_global_total_kfold,4,2,0.9537037037037037,0.9537037037037037,0.9537037037037037
